student_id,course_code,attendance_pct
S2023IT017,CS304,81.2
S2023IT017,CS305,92.6
S2023IT017,CS306,81.2
S2023IT017,CS307,77.5
S2023IT017,CS308,83.0
S2023IT018,CS301,98.1
S2023IT018,CS302,99.8
S2023IT018,CS303,92.2
S2023IT018,CS304,95.6
S2023IT018,CS305,94.6
S2023IT018,CS306,94.8
S2023IT018,CS307,93.4
S2023IT018,CS308,92.4
S2023IT019,CS301,93.5
S2023IT019,CS302,97.8
S2023IT019,CS303,99.4
S2023IT019,CS304,92.0
S2023IT019,CS305,96.6
S2023IT019,CS306,98.7
S2023IT019,CS307,91.1
S2023IT019,CS308,92.4
S2023IT020,CS301,69.9
S2023IT020,CS302,80.7
S2023IT020,CS303,68.2
S2023IT020,CS304,76.2
S2023IT020,CS305,66.6
S2023IT020,CS306,70.7
S2023IT020,CS307,70.1
S2023IT020,CS308,69.5
S2023IT021,CS301,91.2
S2023IT021,CS302,91.0
S2023IT021,CS303,84.8
S2023IT021,CS304,85.0
S2023IT021,CS305,83.4
S2023IT021,CS306,91.9
S2023IT021,CS307,93.9
S2023IT021,CS308,94.9
S2023IT022,CS301,80.9
S2023IT022,CS302,75.6
S2023IT022,CS303,80.0
S2023IT022,CS304,79.9
S2023IT022,CS305,86.9
S2023IT022,CS306,82.9
S2023IT022,CS307,87.7
S2023IT022,CS308,83.4
S2023IT023,CS301,86.1
S2023IT023,CS302,80.5
S2023IT023,CS303,81.5
S2023IT023,CS304,78.6
S2023IT023,CS305,88.7
S2023IT023,CS306,87.2
S2023IT023,CS307,74.5
S2023IT023,CS308,84.4
S2023IT024,CS301,91.4
S2023IT024,CS302,83.9
S2023IT024,CS303,88.1
S2023IT024,CS304,90.3
S2023IT024,CS305,94.2
S2023IT024,CS306,93.1
S2023IT024,CS307,86.8
S2023IT024,CS308,88.9
S2023IT025,CS301,75.6
S2023IT025,CS302,74.0
S2023IT025,CS303,72.6
S2023IT025,CS304,75.5
S2023IT025,CS305,73.1
S2023IT025,CS306,79.6
S2023IT025,CS307,71.6
S2023IT025,CS308,75.7
S2023IT026,CS301,86.7
S2023IT026,CS302,82.8
S2023IT026,CS303,87.1
S2023IT026,CS304,79.8
S2023IT026,CS305,87.5
S2023IT026,CS306,88.4
S2023IT026,CS307,86.7
S2023IT026,CS308,89.2
S2023IT027,CS301,86.1
S2023IT027,CS302,83.1
S2023IT027,CS303,71.4
S2023IT027,CS304,77.1
S2023IT027,CS305,83.1
S2023IT027,CS306,82.8
S2023IT027,CS307,77.6
S2023IT027,CS308,76.3
S2023IT028,CS301,92.0
S2023IT028,CS302,96.4
S2023IT028,CS303,89.8
S2023IT028,CS304,92.0
S2023IT028,CS305,98.1
S2023IT028,CS306,100.0
S2023IT028,CS307,100.0
S2023IT028,CS308,99.3
S2023IT029,CS301,77.0
S2023IT029,CS302,84.6
S2023IT029,CS303,82.1
S2023IT029,CS304,80.8
S2023IT029,CS305,79.8
S2023IT029,CS306,73.0
S2023IT029,CS307,78.8
S2023IT029,CS308,84.8
S2023IT030,CS301,82.2
S2023IT030,CS302,83.2
S2023IT030,CS303,84.6
S2023IT030,CS304,83.7
S2023IT030,CS305,87.0
S2023IT030,CS306,89.0
S2023IT030,CS307,86.6
S2023IT030,CS308,89.4
S2023IT031,CS301,75.8
S2023IT031,CS302,77.0
S2023IT031,CS303,73.7
S2023IT031,CS304,78.7
S2023IT031,CS305,87.3
S2023IT031,CS306,80.1
S2023IT031,CS307,77.5
S2023IT031,CS308,82.3
S2023IT032,CS301,85.9
S2023IT032,CS302,84.6
S2023IT032,CS303,98.1
S2023IT032,CS304,96.1
S2023IT032,CS305,89.0
S2023IT032,CS306,86.5
S2023IT032,CS307,85.4
S2023IT032,CS308,87.7
S2023IT033,CS301,82.5
S2023IT033,CS302,85.0
S2023IT033,CS303,86.6
S2023IT033,CS304,80.3
S2023IT033,CS305,79.0
S2023IT033,CS306,85.6
S2023IT033,CS307,83.8
S2023IT033,CS308,87.7
S2023IT034,CS301,85.3
S2023IT034,CS302,84.1
S2023IT034,CS303,77.4
S2023IT034,CS304,88.9
S2023IT034,CS305,83.9
S2023IT034,CS306,77.5
S2023IT034,CS307,85.4
S2023IT034,CS308,90.0
S2023IT035,CS301,83.6
S2023IT035,CS302,89.8
S2023IT035,CS303,83.4
S2023IT035,CS304,88.5
S2023IT035,CS305,89.2
S2023IT035,CS306,80.4
S2023IT035,CS307,85.9
S2023IT035,CS308,83.4
S2023IT036,CS301,100.0
S2023IT036,CS302,92.7
S2023IT036,CS303,96.9
S2023IT036,CS304,100.0
S2023IT036,CS305,99.5
S2023IT036,CS306,100.0
S2023IT036,CS307,100.0
S2023IT036,CS308,100.0
S2023IT037,CS301,90.4
S2023IT037,CS302,92.7
S2023IT037,CS303,97.1
S2023IT037,CS304,95.9
S2023IT037,CS305,95.9
S2023IT037,CS306,92.7
S2023IT037,CS307,93.1
S2023IT037,CS308,90.4
S2023IT038,CS301,73.0
S2023IT038,CS302,78.9
S2023IT038,CS303,74.0
S2023IT038,CS304,75.1
S2023IT038,CS305,69.2
S2023IT038,CS306,69.6
S2023IT038,CS307,72.8
S2023IT038,CS308,71.8
S2023IT039,CS301,75.1
S2023IT039,CS302,70.6
S2023IT039,CS303,72.0
S2023IT039,CS304,88.4
S2023IT039,CS305,72.6
S2023IT039,CS306,74.1
S2023IT039,CS307,76.1
S2023IT039,CS308,75.4
S2023IT040,CS301,90.3
S2023IT040,CS302,95.8
S2023IT040,CS303,94.6
S2023IT040,CS304,89.2
S2023IT040,CS305,92.7
S2023IT040,CS306,93.4
S2023IT040,CS307,93.1
S2023IT040,CS308,89.6
S2022IT001,CS301,84.8
S2022IT001,CS302,78.5
S2022IT001,CS303,83.5
S2022IT001,CS304,81.1
S2022IT001,CS305,75.3
S2022IT001,CS306,78.8
S2022IT001,CS307,83.9
S2022IT001,CS308,84.4
S2022IT002,CS301,81.2
S2022IT002,CS302,79.5
S2022IT002,CS303,81.7
S2022IT002,CS304,81.7
S2022IT002,CS305,78.0
S2022IT002,CS306,75.7
S2022IT002,CS307,77.3
S2022IT002,CS308,80.9
S2022IT003,CS301,79.0
S2022IT003,CS302,79.4
S2022IT003,CS303,73.1
S2022IT003,CS304,80.3
S2022IT003,CS305,79.2
S2022IT003,CS306,79.9
S2022IT003,CS307,79.3
S2022IT003,CS308,81.2
S2022IT004,CS301,88.4
S2022IT004,CS302,82.9
S2022IT004,CS303,76.6
S2022IT004,CS304,87.5
S2022IT004,CS305,86.6
S2022IT004,CS306,81.3
S2022IT004,CS307,91.0
S2022IT004,CS308,88.8
S2022IT005,CS301,76.8
S2022IT005,CS302,81.9
S2022IT005,CS303,76.6
S2022IT005,CS304,80.2
S2022IT005,CS305,76.4
S2022IT005,CS306,80.4
S2022IT005,CS307,80.0
S2022IT005,CS308,77.1
S2022IT006,CS301,99.9
S2022IT006,CS302,99.8
S2022IT006,CS303,96.7
S2022IT006,CS304,96.9
S2022IT006,CS305,100.0
S2022IT006,CS306,100.0
S2022IT006,CS307,100.0
S2022IT006,CS308,99.7
S2022IT007,CS301,86.8
S2022IT007,CS302,86.7
S2022IT007,CS303,84.0
S2022IT007,CS304,85.6
S2022IT007,CS305,88.7
S2022IT007,CS306,88.1
S2022IT007,CS307,91.4
S2022IT007,CS308,87.6
S2022IT008,CS301,85.8
S2022IT008,CS302,84.3
S2022IT008,CS303,86.7
S2022IT008,CS304,86.9
S2022IT008,CS305,88.1
S2022IT008,CS306,87.1
S2022IT008,CS307,76.7
S2022IT008,CS308,81.7
S2022IT009,CS301,73.8
S2022IT009,CS302,79.3
S2022IT009,CS303,78.1
S2022IT009,CS304,82.9
S2022IT009,CS305,75.1
S2022IT009,CS306,75.5
S2022IT009,CS307,71.2
S2022IT009,CS308,84.3
S2022IT010,CS301,73.5
S2022IT010,CS302,80.1
S2022IT010,CS303,72.7
S2022IT010,CS304,72.5
S2022IT010,CS305,70.6
S2022IT010,CS306,70.4
S2022IT010,CS307,72.1
S2022IT010,CS308,72.7
S2022IT011,CS301,82.4
S2022IT011,CS302,90.4
S2022IT011,CS303,93.8
S2022IT011,CS304,88.9
S2022IT011,CS305,98.1
S2022IT011,CS306,90.8
S2022IT011,CS307,85.2
S2022IT011,CS308,86.5
S2022IT012,CS301,91.8
S2022IT012,CS302,90.5
S2022IT012,CS303,95.8
S2022IT012,CS304,100.0
S2022IT012,CS305,95.9
S2022IT012,CS306,97.0
S2022IT012,CS307,94.2
S2022IT012,CS308,100.0
S2022IT013,CS301,77.5
S2022IT013,CS302,82.9
S2022IT013,CS303,75.6
S2022IT013,CS304,73.4
S2022IT013,CS305,84.9
S2022IT013,CS306,79.7
S2022IT013,CS307,73.5
S2022IT013,CS308,75.6
S2022IT014,CS301,91.7
S2022IT014,CS302,94.7
S2022IT014,CS303,93.5
S2022IT014,CS304,84.4
S2022IT014,CS305,93.2
S2022IT014,CS306,95.6
S2022IT014,CS307,98.5
S2022IT014,CS308,97.0
S2022IT015,CS301,84.1
S2022IT015,CS302,91.3
S2022IT015,CS303,88.5
S2022IT015,CS304,83.8
S2022IT015,CS305,84.9
S2022IT015,CS306,85.6
S2022IT015,CS307,82.8
S2022IT015,CS308,85.4
S2022IT016,CS301,80.1
S2022IT016,CS302,83.7
S2022IT016,CS303,79.9
S2022IT016,CS304,86.8
S2022IT016,CS305,83.2
S2022IT016,CS306,88.8
S2022IT016,CS307,75.4
S2022IT016,CS308,86.4
S2022IT017,CS301,86.5
S2022IT017,CS302,87.3
S2022IT017,CS303,93.1
S2022IT017,CS304,88.9
S2022IT017,CS305,87.8
S2022IT017,CS306,89.1
S2022IT017,CS307,81.5
S2022IT017,CS308,79.7
S2022IT018,CS301,99.1
S2022IT018,CS302,96.1
S2022IT018,CS303,100.0
S2022IT018,CS304,95.0
S2022IT018,CS305,100.0
S2022IT018,CS306,100.0
S2022IT018,CS307,98.7
S2022IT018,CS308,90.8
S2022IT019,CS301,88.0
S2022IT019,CS302,91.0
S2022IT019,CS303,83.1
S2022IT019,CS304,88.8
S2022IT019,CS305,78.8
S2022IT019,CS306,84.4
S2022IT019,CS307,91.3
S2022IT019,CS308,83.8
S2022IT020,CS301,95.4
S2022IT020,CS302,94.1
S2022IT020,CS303,94.1
S2022IT020,CS304,98.4
S2022IT020,CS305,94.9
S2022IT020,CS306,89.0
S2022IT020,CS307,99.4
S2022IT020,CS308,100.0
S2023AD001,CS301,91.0
S2023AD001,CS302,91.0
S2023AD001,CS303,91.0
S2023AD001,CS304,91.0
S2023AD001,CS305,91.0
S2023AD001,CS306,91.0
S2023AD001,CS307,91.0
S2023AD001,CS308,91.0
S2023AD002,CS301,79.8
S2023AD002,CS302,85.8
S2023AD002,CS303,77.6
S2023AD002,CS304,82.9
S2023AD002,CS305,78.9
S2023AD002,CS306,87.0
S2023AD002,CS307,77.7
S2023AD002,CS308,83.3
S2023AD003,CS301,81.7
S2023AD003,CS302,78.1
S2023AD003,CS303,90.0
S2023AD003,CS304,75.9
S2023AD003,CS305,81.3
S2023AD003,CS306,76.4
S2023AD003,CS307,79.3
S2023AD003,CS308,78.3
S2023AD004,CS301,75.3
S2023AD004,CS302,85.6
S2023AD004,CS303,89.5
S2023AD004,CS304,82.5
S2023AD004,CS305,82.4
S2023AD004,CS306,81.0
S2023AD004,CS307,82.7
S2023AD004,CS308,79.2
S2023AD005,CS301,93.1
S2023AD005,CS302,93.9
S2023AD005,CS303,95.3
S2023AD005,CS304,97.8
S2023AD005,CS305,91.0
S2023AD005,CS306,96.4
S2023AD005,CS307,91.6
S2023AD005,CS308,89.8
S2023AD006,CS301,93.8
S2023AD006,CS302,90.2
S2023AD006,CS303,92.5
S2023AD006,CS304,95.6
S2023AD006,CS305,89.7
S2023AD006,CS306,98.5
S2023AD006,CS307,99.2
S2023AD006,CS308,89.2
S2023AD007,CS301,68.4
S2023AD007,CS302,75.3
S2023AD007,CS303,75.4
S2023AD007,CS304,71.7
S2023AD007,CS305,81.5
S2023AD007,CS306,80.3
S2023AD007,CS307,69.0
S2023AD007,CS308,71.8
S2023AD008,CS301,79.9
S2023AD008,CS302,80.8
S2023AD008,CS303,76.2
S2023AD008,CS304,80.7
S2023AD008,CS305,76.6
S2023AD008,CS306,76.5
S2023AD008,CS307,76.0
S2023AD008,CS308,84.4
S2023AD009,CS301,80.9
S2023AD009,CS302,78.7
S2023AD009,CS303,75.2
S2023AD009,CS304,78.1
S2023AD009,CS305,75.0
S2023AD009,CS306,78.5
S2023AD009,CS307,84.1
S2023AD009,CS308,77.5
S2023AD010,CS301,79.2
S2023AD010,CS302,91.8
S2023AD010,CS303,88.7
S2023AD010,CS304,90.7
S2023AD010,CS305,93.0
S2023AD010,CS306,88.1
S2023AD010,CS307,90.0
S2023AD010,CS308,97.8
S2023AD011,CS301,78.9
S2023AD011,CS302,90.3
S2023AD011,CS303,88.1
S2023AD011,CS304,89.1
S2023AD011,CS305,84.9
S2023AD011,CS306,79.6
S2023AD011,CS307,85.1
S2023AD011,CS308,92.0
S2023AD012,CS301,84.9
S2023AD012,CS302,86.5
S2023AD012,CS303,85.4
S2023AD012,CS304,90.1
S2023AD012,CS305,88.6
S2023AD012,CS306,89.6
S2023AD012,CS307,85.2
S2023AD012,CS308,83.9
S2023AD013,CS301,76.4
S2023AD013,CS302,76.2
S2023AD013,CS303,74.4
S2023AD013,CS304,75.7
S2023AD013,CS305,82.0
S2023AD013,CS306,75.1
S2023AD013,CS307,71.5
S2023AD013,CS308,79.2
S2023AD014,CS301,90.7
S2023AD014,CS302,85.8
S2023AD014,CS303,93.3
S2023AD014,CS304,90.2
S2023AD014,CS305,97.8
S2023AD014,CS306,95.5
S2023AD014,CS307,98.8
S2023AD014,CS308,92.6
S2023AD015,CS301,100.0
S2023AD015,CS302,100.0
S2023AD015,CS303,100.0
S2023AD015,CS304,100.0
S2023AD015,CS305,97.1
S2023AD015,CS306,95.7
S2023AD015,CS307,95.1
S2023AD015,CS308,94.8
S2023AD016,CS301,85.4
S2023AD016,CS302,77.6
S2023AD016,CS303,76.2
S2023AD016,CS304,80.3
S2023AD016,CS305,77.5
S2023AD016,CS306,67.0
S2023AD016,CS307,76.6
S2023AD016,CS308,71.9
S2023AD017,CS301,77.5
S2023AD017,CS302,86.5
S2023AD017,CS303,86.8
S2023AD017,CS304,82.8
S2023AD017,CS305,87.5
S2023AD017,CS306,86.3
S2023AD017,CS307,81.9
S2023AD017,CS308,82.1
S2023AD018,CS301,89.4
S2023AD018,CS302,86.9
S2023AD018,CS303,87.2
S2023AD018,CS304,92.8
S2023AD018,CS305,80.1
S2023AD018,CS306,85.9
S2023AD018,CS307,88.8
S2023AD018,CS308,83.4
S2023AD019,CS301,88.0
S2023AD019,CS302,85.4
S2023AD019,CS303,90.2
S2023AD019,CS304,82.2
S2023AD019,CS305,92.7
S2023AD019,CS306,92.2
S2023AD019,CS307,83.9
S2023AD019,CS308,90.4
S2023AD020,CS301,94.9
S2023AD020,CS302,95.6
S2023AD020,CS303,92.8
S2023AD020,CS304,94.4
S2023AD020,CS305,93.5
S2023AD020,CS306,92.2
S2023AD020,CS307,94.2
S2023AD020,CS308,90.4
S2023AD021,CS301,87.9
S2023AD021,CS302,87.0
S2023AD021,CS303,81.7
S2023AD021,CS304,84.2
S2023AD021,CS305,91.3
S2023AD021,CS306,90.2
S2023AD021,CS307,85.4
S2023AD021,CS308,93.4
S2023AD022,CS301,85.9
S2023AD022,CS302,87.0
S2023AD022,CS303,88.1
S2023AD022,CS304,98.4
S2023AD022,CS305,90.6
S2023AD022,CS306,84.3
S2023AD022,CS307,90.4
S2023AD022,CS308,90.8
S2023AD023,CS301,70.5
S2023AD023,CS302,80.2
S2023AD023,CS303,83.9
S2023AD023,CS304,84.2
S2023AD023,CS305,82.7
S2023AD023,CS306,81.8
S2023AD023,CS307,83.2
S2023AD023,CS308,89.0
S2023AD024,CS301,79.9
S2023AD024,CS302,72.9
S2023AD024,CS303,73.8
S2023AD024,CS304,76.3
S2023AD024,CS305,83.6
S2023AD024,CS306,82.0
S2023AD024,CS307,76.5
S2023AD024,CS308,78.7
S2023AD025,CS301,86.5
S2023AD025,CS302,84.5
S2023AD025,CS303,88.5
S2023AD025,CS304,85.5
S2023AD025,CS305,83.6
S2023AD025,CS306,81.4
S2023AD025,CS307,85.2
S2023AD025,CS308,89.4
S2023AD026,CS301,84.2
S2023AD026,CS302,76.0
S2023AD026,CS303,82.5
S2023AD026,CS304,80.4
S2023AD026,CS305,89.8
S2023AD026,CS306,82.3
S2023AD026,CS307,81.0
S2023AD026,CS308,83.3
S2023AD027,CS301,81.0
S2023AD027,CS302,90.6
S2023AD027,CS303,89.5
S2023AD027,CS304,84.0
S2023AD027,CS305,86.5
S2023AD027,CS306,88.3
S2023AD027,CS307,90.8
S2023AD027,CS308,92.7
S2023AD028,CS301,86.4
S2023AD028,CS302,85.7
S2023AD028,CS303,87.4
S2023AD028,CS304,90.4
S2023AD028,CS305,83.8
S2023AD028,CS306,80.1
S2023AD028,CS307,86.1
S2023AD028,CS308,83.0
S2023AD029,CS301,86.9
S2023AD029,CS302,85.6
S2023AD029,CS303,92.8
S2023AD029,CS304,85.9
S2023AD029,CS305,81.8
S2023AD029,CS306,90.2
S2023AD029,CS307,93.9
S2023AD029,CS308,90.1
S2023AD030,CS301,84.2
S2023AD030,CS302,80.7
S2023AD030,CS303,84.4
S2023AD030,CS304,73.7
S2023AD030,CS305,74.7
S2023AD030,CS306,79.1
S2023AD030,CS307,76.8
S2023AD030,CS308,76.5
S2023AD031,CS301,81.6
S2023AD031,CS302,80.1
S2023AD031,CS303,84.5
S2023AD031,CS304,80.3
S2023AD031,CS305,78.9
S2023AD031,CS306,87.0
S2023AD031,CS307,85.6
S2023AD031,CS308,88.2
S2023AD032,CS301,83.3
S2023AD032,CS302,77.4
S2023AD032,CS303,82.1
S2023AD032,CS304,78.1
S2023AD032,CS305,83.2
S2023AD032,CS306,81.9
S2023AD032,CS307,76.2
S2023AD032,CS308,74.2
S2023AD033,CS301,71.6
S2023AD033,CS302,84.3
S2023AD033,CS303,74.2
S2023AD033,CS304,84.3
S2023AD033,CS305,87.3
S2023AD033,CS306,75.3
S2023AD033,CS307,79.8
S2023AD033,CS308,76.0
S2023AD034,CS301,78.1
S2023AD034,CS302,74.9
S2023AD034,CS303,69.9
S2023AD034,CS304,75.6
S2023AD034,CS305,78.2
S2023AD034,CS306,77.8
S2023AD034,CS307,77.2
S2023AD034,CS308,64.1
S2023AD035,CS301,81.9
S2023AD035,CS302,77.0
S2023AD035,CS303,76.9
S2023AD035,CS304,76.3
S2023AD035,CS305,81.3
S2023AD035,CS306,80.7
S2023AD035,CS307,78.7
S2023AD035,CS308,79.1
S2023AD036,CS301,80.5
S2023AD036,CS302,75.1
S2023AD036,CS303,82.3
S2023AD036,CS304,82.7
S2023AD036,CS305,75.8
S2023AD036,CS306,83.9
S2023AD036,CS307,81.5
S2023AD036,CS308,90.3
S2023AD037,CS301,72.3
S2023AD037,CS302,68.0
S2023AD037,CS303,67.5
S2023AD037,CS304,70.6
S2023AD037,CS305,63.0
S2023AD037,CS306,76.8
S2023AD037,CS307,67.9
S2023AD037,CS308,70.1
S2023AD038,CS301,85.5
S2023AD038,CS302,92.3
S2023AD038,CS303,86.8
S2023AD038,CS304,82.7
S2023AD038,CS305,78.9
S2023AD038,CS306,92.9
S2023AD038,CS307,81.0
S2023AD038,CS308,83.6
S2023AD039,CS301,79.3
S2023AD039,CS302,75.5
S2023AD039,CS303,73.4
S2023AD039,CS304,71.0
S2023AD039,CS305,84.3
S2023AD039,CS306,81.2
S2023AD039,CS307,78.3
S2023AD039,CS308,70.2
S2023AD040,CS301,72.6
S2023AD040,CS302,75.3
S2023AD040,CS303,73.2
S2023AD040,CS304,71.1
S2023AD040,CS305,72.7
S2023AD040,CS306,67.6
S2023AD040,CS307,73.1
S2023AD040,CS308,70.3
