student_id,skill_id,proficiency
S2023IT008,sk_system_design,1
S2023IT009,sk_cpp,4
S2023IT009,sk_docker,4
S2023IT009,sk_dsa,2
S2023IT009,sk_git,3
S2023IT009,sk_html_css,3
S2023IT009,sk_oop,4
S2023IT009,sk_power_bi,2
S2023IT009,sk_python,4
S2023IT009,sk_sql,4
S2023IT009,sk_statistics,3
S2023IT009,sk_tableau,3
S2023IT010,sk_communication,1
S2023IT010,sk_cpp,3
S2023IT010,sk_docker,3
S2023IT010,sk_dsa,1
S2023IT010,sk_html_css,4
S2023IT010,sk_javascript,3
S2023IT010,sk_python,4
S2023IT010,sk_react,2
S2023IT010,sk_sql,3
S2023IT011,sk_django,4
S2023IT011,sk_docker,2
S2023IT011,sk_dsa,3
S2023IT011,sk_javascript,3
S2023IT011,sk_oop,2
S2023IT011,sk_python,3
S2023IT012,sk_django,1
S2023IT012,sk_git,3
S2023IT012,sk_html_css,2
S2023IT012,sk_javascript,2
S2023IT012,sk_linux,4
S2023IT012,sk_oop,3
S2023IT012,sk_power_bi,3
S2023IT012,sk_python,4
S2023IT012,sk_sql,4
S2023IT012,sk_system_design,3
S2023IT013,sk_c,4
S2023IT013,sk_communication,5
S2023IT013,sk_dl,4
S2023IT013,sk_dsa,3
S2023IT013,sk_git,3
S2023IT013,sk_html_css,5
S2023IT013,sk_javascript,2
S2023IT013,sk_oop,4
S2023IT013,sk_spring,4
S2023IT013,sk_sql,3
S2023IT014,sk_dsa,3
S2023IT014,sk_excel,3
S2023IT014,sk_html_css,3
S2023IT014,sk_javascript,3
S2023IT014,sk_ml,2
S2023IT014,sk_oop,3
S2023IT014,sk_power_bi,4
S2023IT014,sk_python,2
S2023IT014,sk_sql,3
S2023IT015,sk_dsa,3
S2023IT015,sk_git,4
S2023IT015,sk_html_css,3
S2023IT015,sk_java,2
S2023IT015,sk_javascript,2
S2023IT015,sk_power_bi,1
S2023IT015,sk_python,3
S2023IT015,sk_react,2
S2023IT015,sk_tableau,3
S2023IT016,sk_dsa,3
S2023IT016,sk_html_css,3
S2023IT016,sk_javascript,3
S2023IT016,sk_statistics,2
S2023IT016,sk_testing,3
S2023IT017,sk_aws,2
S2023IT017,sk_docker,2
S2023IT017,sk_dsa,2
S2023IT017,sk_oop,5
S2023IT017,sk_os,3
S2023IT017,sk_python,3
S2023IT017,sk_sql,4
S2023IT017,sk_system_design,2
S2023IT017,sk_tableau,2
S2023IT018,sk_dsa,4
S2023IT018,sk_excel,4
S2023IT018,sk_html_css,2
S2023IT018,sk_javascript,5
S2023IT018,sk_oop,3
S2023IT018,sk_power_bi,5
S2023IT018,sk_python,3
S2023IT018,sk_sql,5
S2023IT018,sk_tableau,2
S2023IT019,sk_cpp,2
S2023IT019,sk_django,1
S2023IT019,sk_docker,1
S2023IT019,sk_dsa,2
S2023IT019,sk_html_css,3
S2023IT019,sk_nodejs,1
S2023IT019,sk_oop,3
S2023IT019,sk_os,3
S2023IT019,sk_python,2
S2023IT019,sk_sql,3
S2023IT019,sk_system_design,5
S2023IT020,sk_cn,3
S2023IT020,sk_dbms,4
S2023IT020,sk_dl,3
S2023IT020,sk_git,4
S2023IT020,sk_html_css,2
S2023IT020,sk_javascript,3
S2023IT020,sk_oop,3
S2023IT020,sk_sql,3
S2023IT020,sk_statistics,4
S2023IT021,sk_communication,2
S2023IT021,sk_git,5
S2023IT021,sk_html_css,2
S2023IT021,sk_nodejs,3
S2023IT021,sk_oop,4
S2023IT021,sk_power_bi,4
S2023IT021,sk_python,3
S2023IT021,sk_spring,2
S2023IT021,sk_sql,1
S2023IT021,sk_system_design,1
S2023IT022,sk_aws,1
S2023IT022,sk_dsa,3
S2023IT022,sk_html_css,2
S2023IT022,sk_javascript,5
S2023IT022,sk_oop,3
S2023IT022,sk_python,4
S2023IT022,sk_sql,5
S2023IT022,sk_tableau,4
S2023IT023,sk_cpp,2
S2023IT023,sk_django,4
S2023IT023,sk_docker,2
S2023IT023,sk_dsa,3
S2023IT023,sk_javascript,3
S2023IT023,sk_linux,2
S2023IT023,sk_oop,4
S2023IT023,sk_python,2
S2023IT023,sk_react,4
S2023IT023,sk_tableau,2
S2023IT024,sk_aptitude,1
S2023IT024,sk_cn,2
S2023IT024,sk_cpp,4
S2023IT024,sk_django,4
S2023IT024,sk_dsa,3
S2023IT024,sk_html_css,4
S2023IT024,sk_javascript,2
S2023IT024,sk_oop,2
S2023IT024,sk_power_bi,2
S2023IT024,sk_python,3
S2023IT025,sk_dbms,3
S2023IT025,sk_dsa,2
S2023IT025,sk_html_css,4
S2023IT025,sk_java,2
S2023IT025,sk_javascript,3
S2023IT025,sk_ml,4
S2023IT025,sk_nodejs,2
S2023IT025,sk_os,4
S2023IT025,sk_python,3
S2023IT025,sk_spring,2
S2023IT025,sk_sql,3
S2023IT026,sk_aws,3
S2023IT026,sk_docker,1
S2023IT026,sk_dsa,2
S2023IT026,sk_html_css,2
S2023IT026,sk_java,1
S2023IT026,sk_javascript,3
S2023IT026,sk_nodejs,1
S2023IT026,sk_oop,4
S2023IT026,sk_python,3
S2023IT026,sk_react,4
S2023IT026,sk_sql,2
S2023IT027,sk_cpp,3
S2023IT027,sk_django,3
S2023IT027,sk_excel,3
S2023IT027,sk_git,2
S2023IT027,sk_javascript,3
S2023IT027,sk_linux,4
S2023IT027,sk_oop,5
S2023IT027,sk_python,1
S2023IT027,sk_react,3
S2023IT027,sk_sql,3
S2023IT028,sk_aws,1
S2023IT028,sk_communication,4
S2023IT028,sk_dsa,5
S2023IT028,sk_javascript,2
S2023IT028,sk_oop,4
S2023IT028,sk_python,3
S2023IT028,sk_sql,4
S2023IT029,sk_aptitude,4
S2023IT029,sk_aws,3
S2023IT029,sk_c,5
S2023IT029,sk_cpp,2
S2023IT029,sk_dsa,4
S2023IT029,sk_git,3
S2023IT029,sk_html_css,1
S2023IT029,sk_javascript,4
S2023IT029,sk_nodejs,2
S2023IT029,sk_python,3
S2023IT029,sk_sql,3
S2023IT030,sk_dbms,4
S2023IT030,sk_html_css,3
S2023IT030,sk_javascript,3
S2023IT030,sk_linux,1
S2023IT030,sk_oop,1
S2023IT030,sk_os,2
S2023IT030,sk_sql,3
S2023IT030,sk_statistics,2
S2023IT031,sk_aws,4
S2023IT031,sk_cpp,3
S2023IT031,sk_dsa,3
S2023IT031,sk_html_css,2
S2023IT031,sk_java,1
S2023IT031,sk_nodejs,2
S2023IT031,sk_oop,1
S2023IT031,sk_python,4
S2023IT031,sk_sql,2
S2023IT031,sk_statistics,4
S2023IT031,sk_tableau,3
S2023IT032,sk_aws,3
S2023IT032,sk_dsa,4
S2023IT032,sk_html_css,1
S2023IT032,sk_javascript,5
S2023IT032,sk_ml,4
S2023IT032,sk_nodejs,3
S2023IT032,sk_oop,4
S2023IT032,sk_python,4
S2023IT032,sk_react,3
S2023IT032,sk_sql,3
S2023IT033,sk_cpp,4
S2023IT033,sk_dsa,3
S2023IT033,sk_git,3
S2023IT033,sk_javascript,4
S2023IT033,sk_ml,2
S2023IT033,sk_oop,4
S2023IT033,sk_os,1
S2023IT033,sk_python,3
S2023IT033,sk_sql,4
S2023IT034,sk_cn,3
S2023IT034,sk_dsa,1
S2023IT034,sk_html_css,2
S2023IT034,sk_javascript,1
S2023IT034,sk_nodejs,3
S2023IT034,sk_oop,2
S2023IT034,sk_sql,3
S2023IT035,sk_dbms,3
S2023IT035,sk_docker,2
S2023IT035,sk_dsa,3
S2023IT035,sk_html_css,3
S2023IT035,sk_javascript,3
S2023IT035,sk_oop,4
S2023IT035,sk_python,2
S2023IT035,sk_spring,3
S2023IT035,sk_sql,3
S2023IT035,sk_statistics,4
S2023IT036,sk_aptitude,1
S2023IT036,sk_aws,2
S2023IT036,sk_dsa,3
S2023IT036,sk_excel,4
S2023IT036,sk_html_css,3
S2023IT036,sk_nodejs,1
S2023IT036,sk_oop,4
S2023IT036,sk_python,1
S2023IT036,sk_sql,5
S2023IT036,sk_statistics,5
S2023IT036,sk_system_design,5
S2023IT037,sk_dsa,3
S2023IT037,sk_html_css,4
S2023IT037,sk_java,2
S2023IT037,sk_javascript,4
S2023IT037,sk_oop,5
S2023IT037,sk_python,3
S2023IT037,sk_spring,2
S2023IT037,sk_sql,5
S2023IT038,sk_dbms,2
S2023IT038,sk_dsa,5
S2023IT038,sk_html_css,3
S2023IT038,sk_javascript,3
S2023IT038,sk_oop,4
S2023IT038,sk_power_bi,5
S2023IT038,sk_python,3
S2023IT038,sk_statistics,3
S2023IT039,sk_dbms,1
S2023IT039,sk_dl,3
S2023IT039,sk_docker,1
S2023IT039,sk_dsa,1
S2023IT039,sk_html_css,3
S2023IT039,sk_javascript,4
S2023IT039,sk_python,5
S2023IT039,sk_sql,2
S2023IT040,sk_c,3
S2023IT040,sk_cn,3
S2023IT040,sk_cpp,4
S2023IT040,sk_docker,2
S2023IT040,sk_dsa,3
S2023IT040,sk_html_css,4
S2023IT040,sk_java,4
S2023IT040,sk_javascript,2
S2023IT040,sk_oop,5
S2023IT040,sk_python,4
S2023IT040,sk_testing,3
S2022IT001,sk_aptitude,5
S2022IT001,sk_communication,5
S2022IT001,sk_dsa,1
S2022IT001,sk_html_css,5
S2022IT001,sk_oop,3
S2022IT001,sk_python,4
S2022IT001,sk_statistics,2
S2022IT001,sk_tableau,3
S2022IT002,sk_dsa,4
S2022IT002,sk_git,3
S2022IT002,sk_html_css,2
S2022IT002,sk_java,2
S2022IT002,sk_javascript,4
S2022IT002,sk_oop,2
S2022IT002,sk_os,2
S2022IT002,sk_python,2
S2022IT002,sk_sql,3
S2022IT003,sk_aptitude,2
S2022IT003,sk_c,2
S2022IT003,sk_dsa,2
S2022IT003,sk_html_css,5
S2022IT003,sk_linux,2
S2022IT003,sk_power_bi,2
S2022IT003,sk_python,5
S2022IT003,sk_spring,2
S2022IT003,sk_sql,3
S2022IT003,sk_testing,5
S2022IT004,sk_dl,2
S2022IT004,sk_dsa,2
S2022IT004,sk_excel,5
S2022IT004,sk_html_css,3
S2022IT004,sk_javascript,4
S2022IT004,sk_oop,3
S2022IT004,sk_python,2
S2022IT004,sk_sql,3
S2022IT004,sk_testing,1
S2022IT005,sk_html_css,3
S2022IT005,sk_javascript,3
S2022IT005,sk_oop,4
S2022IT005,sk_python,4
S2022IT005,sk_react,2
S2022IT005,sk_sql,3
S2022IT005,sk_tableau,2
S2022IT006,sk_cn,2
S2022IT006,sk_django,4
S2022IT006,sk_docker,2
S2022IT006,sk_dsa,3
S2022IT006,sk_html_css,1
S2022IT006,sk_javascript,3
S2022IT006,sk_oop,3
S2022IT006,sk_python,3
S2022IT006,sk_react,2
S2022IT006,sk_spring,1
S2022IT006,sk_sql,2
S2022IT006,sk_statistics,1
S2022IT007,sk_aptitude,5
S2022IT007,sk_dsa,4
S2022IT007,sk_html_css,4
S2022IT007,sk_javascript,3
S2022IT007,sk_python,2
S2022IT007,sk_sql,4
S2022IT007,sk_tableau,3
S2022IT008,sk_dl,5
S2022IT008,sk_dsa,3
S2022IT008,sk_git,2
S2022IT008,sk_html_css,3
S2022IT008,sk_javascript,4
S2022IT008,sk_nodejs,4
S2022IT008,sk_os,3
S2022IT008,sk_python,2
S2022IT008,sk_sql,3
S2022IT008,sk_statistics,4
S2022IT008,sk_system_design,2
S2022IT009,sk_django,4
S2022IT009,sk_dsa,4
S2022IT009,sk_html_css,1
S2022IT009,sk_javascript,3
S2022IT009,sk_oop,2
S2022IT009,sk_python,3
S2022IT009,sk_react,2
S2022IT009,sk_sql,2
S2022IT010,sk_c,2
S2022IT010,sk_docker,1
S2022IT010,sk_dsa,3
S2022IT010,sk_html_css,4
S2022IT010,sk_javascript,1
S2022IT010,sk_oop,4
S2022IT010,sk_power_bi,3
S2022IT010,sk_python,3
S2022IT010,sk_sql,3
S2022IT010,sk_tableau,1
S2022IT011,sk_aptitude,5
S2022IT011,sk_communication,1
S2022IT011,sk_dsa,4
S2022IT011,sk_html_css,3
S2022IT011,sk_javascript,4
S2022IT011,sk_linux,2
S2022IT011,sk_nodejs,4
S2022IT011,sk_oop,2
S2022IT011,sk_python,3
S2022IT011,sk_sql,3
S2022IT011,sk_system_design,2
S2022IT012,sk_cn,1
S2022IT012,sk_dsa,3
S2022IT012,sk_html_css,3
S2022IT012,sk_javascript,5
S2022IT012,sk_python,5
S2022IT012,sk_react,1
S2022IT012,sk_spring,1
S2022IT012,sk_sql,3
S2022IT012,sk_statistics,3
S2022IT013,sk_dbms,2
S2022IT013,sk_django,2
S2022IT013,sk_git,1
S2022IT013,sk_html_css,2
S2022IT013,sk_javascript,4
S2022IT013,sk_oop,2
S2022IT013,sk_python,3
S2022IT013,sk_sql,4
S2022IT013,sk_system_design,2
S2022IT013,sk_testing,4
S2022IT014,sk_c,1
S2022IT014,sk_dsa,3
S2022IT014,sk_javascript,3
S2022IT014,sk_python,4
S2022IT014,sk_react,2
S2022IT014,sk_statistics,1
S2022IT015,sk_dsa,3
S2022IT015,sk_html_css,2
S2022IT015,sk_javascript,5
S2022IT015,sk_os,4
S2022IT015,sk_python,5
S2022IT015,sk_sql,5
S2022IT015,sk_statistics,5
S2022IT016,sk_dsa,4
S2022IT016,sk_excel,2
S2022IT016,sk_git,1
S2022IT016,sk_html_css,3
S2022IT016,sk_java,2
S2022IT016,sk_nodejs,1
S2022IT016,sk_oop,3
S2022IT016,sk_python,3
S2022IT016,sk_sql,3
S2022IT017,sk_aws,4
S2022IT017,sk_cn,1
S2022IT017,sk_communication,2
S2022IT017,sk_dbms,3
S2022IT017,sk_dsa,3
S2022IT017,sk_javascript,2
S2022IT017,sk_nodejs,1
S2022IT017,sk_python,3
S2022IT017,sk_sql,4
S2022IT017,sk_system_design,3
S2022IT018,sk_communication,3
S2022IT018,sk_docker,3
S2022IT018,sk_dsa,4
S2022IT018,sk_html_css,3
S2022IT018,sk_javascript,2
S2022IT018,sk_oop,3
S2022IT018,sk_power_bi,4
S2022IT018,sk_python,3
S2022IT018,sk_spring,3
S2022IT018,sk_tableau,2
S2022IT018,sk_testing,4
S2022IT019,sk_dsa,4
S2022IT019,sk_excel,1
S2022IT019,sk_html_css,3
S2022IT019,sk_java,4
S2022IT019,sk_oop,2
S2022IT019,sk_python,4
S2022IT019,sk_sql,4
S2022IT019,sk_statistics,1
S2022IT019,sk_system_design,2
S2022IT019,sk_tableau,3
S2022IT020,sk_aptitude,3
S2022IT020,sk_communication,1
S2022IT020,sk_dbms,2
S2022IT020,sk_django,3
S2022IT020,sk_dsa,2
S2022IT020,sk_html_css,4
S2022IT020,sk_java,3
S2022IT020,sk_javascript,4
S2022IT020,sk_python,4
S2022IT020,sk_sql,3
S2023AD001,sk_dsa,4
S2023AD001,sk_java,4
S2023AD001,sk_python,4
S2023AD001,sk_sql,4
S2023AD002,sk_communication,3
S2023AD002,sk_docker,1
S2023AD002,sk_dsa,4
S2023AD002,sk_excel,4
S2023AD002,sk_html_css,4
S2023AD002,sk_ml,4
S2023AD002,sk_python,4
S2023AD002,sk_spring,3
S2023AD002,sk_sql,3
S2023AD002,sk_statistics,2
S2023AD003,sk_dsa,4
S2023AD003,sk_excel,3
S2023AD003,sk_git,3
S2023AD003,sk_oop,4
S2023AD003,sk_python,3
S2023AD003,sk_sql,2
S2023AD003,sk_statistics,5
S2023AD004,sk_dbms,3
S2023AD004,sk_dsa,2
S2023AD004,sk_excel,1
S2023AD004,sk_git,4
S2023AD004,sk_java,2
S2023AD004,sk_python,4
S2023AD004,sk_statistics,3
S2023AD004,sk_tableau,3
S2023AD005,sk_communication,4
S2023AD005,sk_dsa,2
S2023AD005,sk_excel,4
S2023AD005,sk_javascript,3
S2023AD005,sk_ml,2
S2023AD005,sk_oop,3
S2023AD005,sk_python,3
S2023AD005,sk_spring,2
S2023AD005,sk_statistics,3
S2023AD005,sk_system_design,1
S2023AD006,sk_dsa,5
S2023AD006,sk_excel,4
S2023AD006,sk_git,1
S2023AD006,sk_java,3
S2023AD006,sk_ml,3
S2023AD006,sk_oop,1
S2023AD006,sk_python,2
S2023AD006,sk_spring,3
S2023AD006,sk_sql,2
S2023AD006,sk_statistics,2
S2023AD006,sk_testing,2
S2023AD007,sk_dl,2
S2023AD007,sk_dsa,5
S2023AD007,sk_excel,4
S2023AD007,sk_javascript,5
S2023AD007,sk_nodejs,1
S2023AD007,sk_power_bi,3
S2023AD007,sk_python,3
S2023AD007,sk_statistics,4
S2023AD008,sk_aws,1
S2023AD008,sk_cn,2
S2023AD008,sk_dsa,3
S2023AD008,sk_excel,5
S2023AD008,sk_ml,2
S2023AD008,sk_os,4
S2023AD008,sk_python,4
S2023AD008,sk_sql,2
S2023AD008,sk_statistics,3
S2023AD008,sk_tableau,3
S2023AD008,sk_testing,2
S2023AD009,sk_c,1
S2023AD009,sk_dl,3
S2023AD009,sk_dsa,3
S2023AD009,sk_ml,2
S2023AD009,sk_python,4
S2023AD009,sk_sql,3
S2023AD010,sk_aws,2
S2023AD010,sk_docker,4
S2023AD010,sk_dsa,4
S2023AD010,sk_excel,2
S2023AD010,sk_ml,3
S2023AD010,sk_python,4
S2023AD010,sk_sql,4
S2023AD010,sk_statistics,3
S2023AD011,sk_aws,1
S2023AD011,sk_excel,4
S2023AD011,sk_linux,3
S2023AD011,sk_ml,3
S2023AD011,sk_nodejs,3
S2023AD011,sk_python,2
S2023AD011,sk_statistics,3
S2023AD012,sk_aws,2
S2023AD012,sk_c,3
S2023AD012,sk_cn,2
S2023AD012,sk_dsa,2
S2023AD012,sk_excel,3
S2023AD012,sk_html_css,1
S2023AD012,sk_ml,4
S2023AD012,sk_os,3
S2023AD012,sk_sql,5
S2023AD012,sk_statistics,3
S2023AD013,sk_aws,1
S2023AD013,sk_c,1
S2023AD013,sk_dl,2
S2023AD013,sk_dsa,3
S2023AD013,sk_excel,3
S2023AD013,sk_linux,3
S2023AD013,sk_ml,2
S2023AD013,sk_oop,3
S2023AD013,sk_python,3
S2023AD013,sk_spring,2
S2023AD013,sk_statistics,4
S2023AD014,sk_aptitude,1
S2023AD014,sk_cn,4
S2023AD014,sk_dsa,2
S2023AD014,sk_excel,2
S2023AD014,sk_sql,4
S2023AD014,sk_statistics,5
S2023AD015,sk_aptitude,1
S2023AD015,sk_docker,2
S2023AD015,sk_dsa,3
S2023AD015,sk_excel,4
S2023AD015,sk_ml,2
S2023AD015,sk_python,4
S2023AD015,sk_sql,3
S2023AD015,sk_statistics,4
S2023AD016,sk_dl,2
S2023AD016,sk_dsa,3
S2023AD016,sk_excel,1
S2023AD016,sk_ml,2
S2023AD016,sk_power_bi,4
S2023AD016,sk_python,2
S2023AD016,sk_react,1
S2023AD016,sk_sql,1
S2023AD017,sk_aws,3
S2023AD017,sk_c,4
S2023AD017,sk_django,2
S2023AD017,sk_dsa,3
S2023AD017,sk_excel,5
S2023AD017,sk_linux,3
S2023AD017,sk_ml,3
S2023AD017,sk_python,5
S2023AD017,sk_spring,4
S2023AD017,sk_sql,3
S2023AD017,sk_statistics,4
S2023AD017,sk_system_design,2
S2023AD018,sk_aws,2
S2023AD018,sk_communication,2
S2023AD018,sk_dbms,2
S2023AD018,sk_dsa,3
S2023AD018,sk_nodejs,1
S2023AD018,sk_oop,3
S2023AD018,sk_python,4
S2023AD018,sk_sql,3
S2023AD019,sk_excel,3
S2023AD019,sk_html_css,2
S2023AD019,sk_ml,4
S2023AD019,sk_python,3
S2023AD019,sk_react,2
S2023AD019,sk_sql,3
S2023AD019,sk_statistics,3
S2023AD020,sk_dl,1
S2023AD020,sk_dsa,4
S2023AD020,sk_ml,3
S2023AD020,sk_nodejs,1
S2023AD020,sk_python,3
S2023AD020,sk_sql,4
S2023AD020,sk_statistics,4
S2023AD021,sk_c,1
S2023AD021,sk_cn,3
S2023AD021,sk_dbms,2
S2023AD021,sk_dsa,4
S2023AD021,sk_excel,4
S2023AD021,sk_ml,4
S2023AD021,sk_python,2
S2023AD021,sk_sql,1
S2023AD021,sk_statistics,5
S2023AD021,sk_tableau,1
S2023AD022,sk_c,3
S2023AD022,sk_communication,2
S2023AD022,sk_excel,3
S2023AD022,sk_git,2
S2023AD022,sk_ml,2
S2023AD022,sk_python,4
S2023AD022,sk_sql,4
S2023AD022,sk_statistics,5
S2023AD022,sk_testing,3
S2023AD023,sk_c,3
S2023AD023,sk_cpp,4
S2023AD023,sk_dbms,2
S2023AD023,sk_dl,1
S2023AD023,sk_excel,2
S2023AD023,sk_ml,3
S2023AD023,sk_python,3
S2023AD023,sk_react,1
S2023AD023,sk_sql,4
S2023AD023,sk_statistics,3
S2023AD024,sk_cpp,5
S2023AD024,sk_dsa,5
S2023AD024,sk_excel,3
S2023AD024,sk_git,3
S2023AD024,sk_ml,4
S2023AD024,sk_oop,4
S2023AD024,sk_python,2
S2023AD024,sk_sql,2
S2023AD024,sk_statistics,1
S2023AD024,sk_tableau,1
S2023AD024,sk_testing,3
S2023AD025,sk_aptitude,4
S2023AD025,sk_cpp,2
S2023AD025,sk_dsa,3
S2023AD025,sk_excel,4
S2023AD025,sk_html_css,2
S2023AD025,sk_ml,3
S2023AD025,sk_python,3
S2023AD025,sk_sql,2
S2023AD025,sk_statistics,1
S2023AD025,sk_testing,1
S2023AD026,sk_cn,3
S2023AD026,sk_cpp,2
S2023AD026,sk_docker,2
S2023AD026,sk_dsa,4
S2023AD026,sk_excel,4
S2023AD026,sk_javascript,2
S2023AD026,sk_ml,4
S2023AD026,sk_power_bi,1
S2023AD026,sk_python,2
S2023AD026,sk_react,4
S2023AD026,sk_statistics,1
S2023AD027,sk_aptitude,3
S2023AD027,sk_dsa,4
S2023AD027,sk_excel,5
S2023AD027,sk_ml,2
S2023AD027,sk_os,2
S2023AD027,sk_python,2
S2023AD027,sk_sql,2
S2023AD027,sk_statistics,3
S2023AD027,sk_system_design,3
S2023AD028,sk_communication,2
S2023AD028,sk_dl,2
S2023AD028,sk_dsa,2
S2023AD028,sk_excel,2
S2023AD028,sk_ml,3
S2023AD028,sk_python,4
S2023AD028,sk_sql,5
S2023AD028,sk_statistics,2
S2023AD029,sk_aptitude,3
S2023AD029,sk_c,3
S2023AD029,sk_dsa,1
S2023AD029,sk_excel,4
S2023AD029,sk_java,4
S2023AD029,sk_linux,2
S2023AD029,sk_ml,4
S2023AD029,sk_python,5
S2023AD029,sk_sql,4
S2023AD029,sk_statistics,5
S2023AD030,sk_cpp,4
S2023AD030,sk_dsa,2
S2023AD030,sk_html_css,2
S2023AD030,sk_python,4
S2023AD030,sk_react,2
S2023AD030,sk_sql,4
S2023AD030,sk_statistics,2
S2023AD031,sk_cpp,2
S2023AD031,sk_dl,3
S2023AD031,sk_dsa,2
S2023AD031,sk_excel,3
S2023AD031,sk_ml,5
S2023AD031,sk_python,3
S2023AD031,sk_sql,3
S2023AD031,sk_statistics,4
S2023AD032,sk_c,4
S2023AD032,sk_dsa,4
S2023AD032,sk_excel,2
S2023AD032,sk_ml,4
S2023AD032,sk_python,4
S2023AD032,sk_spring,2
S2023AD032,sk_sql,3
S2023AD032,sk_statistics,3
S2023AD033,sk_communication,3
S2023AD033,sk_dbms,5
S2023AD033,sk_dsa,3
S2023AD033,sk_excel,3
S2023AD033,sk_ml,3
S2023AD033,sk_oop,3
S2023AD033,sk_python,4
S2023AD033,sk_react,2
S2023AD033,sk_sql,2
S2023AD033,sk_tableau,3
S2023AD034,sk_dsa,2
S2023AD034,sk_excel,3
S2023AD034,sk_ml,3
S2023AD034,sk_power_bi,5
S2023AD034,sk_python,3
S2023AD034,sk_react,1
S2023AD034,sk_spring,3
S2023AD034,sk_sql,4
S2023AD034,sk_statistics,2
S2023AD035,sk_c,3
S2023AD035,sk_communication,2
S2023AD035,sk_cpp,2
S2023AD035,sk_dl,1
S2023AD035,sk_docker,2
S2023AD035,sk_dsa,3
S2023AD035,sk_excel,4
S2023AD035,sk_ml,3
S2023AD035,sk_python,5
S2023AD035,sk_sql,3
S2023AD035,sk_statistics,4
S2023AD036,sk_dbms,4
S2023AD036,sk_dsa,4
S2023AD036,sk_excel,2
S2023AD036,sk_linux,3
S2023AD036,sk_ml,3
S2023AD036,sk_python,5
S2023AD036,sk_spring,2
S2023AD036,sk_sql,3
S2023AD036,sk_statistics,3
S2023AD037,sk_communication,3
S2023AD037,sk_dl,2
S2023AD037,sk_dsa,2
S2023AD037,sk_excel,4
S2023AD037,sk_git,2
S2023AD037,sk_html_css,4
S2023AD037,sk_java,3
S2023AD037,sk_python,1
S2023AD037,sk_react,3
S2023AD037,sk_sql,3
S2023AD037,sk_statistics,4
S2023AD038,sk_django,2
S2023AD038,sk_excel,2
S2023AD038,sk_javascript,4
S2023AD038,sk_ml,4
S2023AD038,sk_nodejs,2
S2023AD038,sk_os,2
S2023AD038,sk_python,3
S2023AD038,sk_sql,3
S2023AD038,sk_statistics,5
S2023AD039,sk_excel,3
S2023AD039,sk_ml,5
S2023AD039,sk_python,3
S2023AD039,sk_spring,5
S2023AD039,sk_sql,4
S2023AD039,sk_statistics,3
S2023AD039,sk_testing,2
S2023AD040,sk_dbms,3
S2023AD040,sk_dsa,2
S2023AD040,sk_excel,4
S2023AD040,sk_ml,3
S2023AD040,sk_python,3
S2023AD040,sk_sql,4
S2023AD040,sk_statistics,3
S2023AD040,sk_tableau,2
